ID,Name,Update Email,Phone,Address,City,State,Website,License ID,Source Link
9567,DOOBIES DISPENSARY LLC,KERA@DOOBIESDISPENSARY.COM,918-223-1740,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,WWW.DOOBIESDISPENSARY.COM,DAAA-VY3B-ETIR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9568,"INTEGRATED CREATIVE INVESTMENTS, LLC",RANDRDISPENSARY@GMAIL.COM,678-628-9157,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,,DAAA-4KDE-GNSR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9569,"MAIN 135, LLC",FISHERCOLLISIONREPAIR@GMAIL.COM,225-253-2267,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,,DAAA-4KBA-J KYP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9570,MINT VENTURES LLC,JHAYS@AEICORPOK.NET,405-365-7674,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,WWW.AEICORPOK.NET,DAAA-W1XQ- PEGQ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9571,MPCUBED LLC,MARK@MP3MEDICAL.COM,405-747-5020,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,WWW.MP3MEDICAL.COM,DAAA-EJZP-ONQS,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9572,OKLAHOMA GREEN STOP,OKGREENSTOP@AOL.COM,580-789-0409,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,,DAAA-VLUZ-WKZ9,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9573,SUGAR LEAF,NICK@DUBBROS.COM,619-454-2022,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,WWW.DUBBROS.COM,DAAA-EJWE-6EU6,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9574,THE COMILLA CORPORATION,MDCHOWDHURY606@YAHOO.COM,918-812-6027,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,,DAAA-NYJX-NDYO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9575,THE YELLOW HOUSE STILLWATER,YELLOWHOUSESTILLWATER@GMAIL.COM,918-671-8669,"STILLWATER,PAYNE,74074 OK",STILLWATER,OK,,DAAA-V1E1-2EBH,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9576,DOCTORS ORDERS LLC,ORIGINALGREENBOSSSTILLY@GMAIL.COM,405-714-5121,"STILLWATER,PAYNE,74075 OK",STILLWATER,OK,,DAAA-VY9T-AD1G,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9577,DUBWAY DISPENSARY LLC,HEIDBRANDY442@GMAIL.COM,405-880-0150,"STILLWATER,PAYNE,74075 OK",STILLWATER,OK,,DAAA-V16J-CHBM,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9578,NATURAL HEALING REMEDIES LLC,NRH420@GMAIL.COM,719-494-3565,"STILLWATER,PAYNE,74075 OK",STILLWATER,OK,,DAAA-4YSV-3BIW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9579,PONCA ORGANIC L.L.C.,ASHLEYINN@HOTMAIL.COM,580-304-1916,"STILLWATER,PAYNE,74075 OK",STILLWATER,OK,,DAAA-419G-0CPR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9580,SIMPLY GREEN FARMACY LLC,TONY@LIVESGF.COM,951-212-3445,"STILLWATER,PAYNE,74075 OK",STILLWATER,OK,WWW.LIVESGF.COM,DAAA-VKXS-3MHA,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9581,"THE CHRONICLES, LLC",FUEL.FARMS.OK@GMAIL.COM,518-796-3202,"STILLWATER,PAYNE,74075 OK",STILLWATER,OK,,DAAA-VYEA-PNIU,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9582,"THE MAIN STREET DISPENSARY, LLC",LLLOYANNBISHOP@GMAIL.COM,918-681-0873,"STILLWATER,PAYNE,74075 OK",STILLWATER,OK,,DAAA-EYYH-P4SP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9583,"GREEN COUNTRY ELITE MANAGEMENT, LLC",STARRVILLE95@YAHOO.COM,918-575-0501,"STILWELL,ADAIR,74960 OK",STILWELL,OK,,DAAA-4YWX-ZZRL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9584,KITMANS LLC,KITMANSDISPENSARY@GMAIL.COM,918-410-6287,"STILWELL,ADAIR,74960 OK",STILWELL,OK,,DAAA-VDKA-86BY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9585,"THE HEALING HEMP, LLC",TEDDY_SELLS@YAHOO.COM,918-315-3161,"STILWELL,ADAIR,74960 OK",STILWELL,OK,,DAAA-4JR6-EDVY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9586,LIFE MEDICAL LLC,JAMESGOKC@GMAIL.COM,405-808-4403,"STRATFORD,GARVIN,74872 OK",STRATFORD,OK,,DAAA-HBOH- MMBB,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9587,S.A PHARMACY LLC,AUSTINBLACK2424@GMAIL.COM,405-320-3157,"STRATFORD,GARVIN,74872 OK",STRATFORD,OK,,DAAA-CEE5-YQPM,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9588,STRAIGHTLACED DISPENSARY LLC,GETSTRAIGHTLACED@GMAIL.COM,405-312-9477,"STROUD,LINCOLN,74079 OK",STROUD,OK,,DAAA-EJEG-DZDY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9589,"STROUD DISPENSARY, LLC",STROUDHERBALWELLNESS@GMAIL.COM,918-987-0038,"STROUD,LINCOLN,74079 OK",STROUD,OK,,DAAA-EKPR-LXJU,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9590,THE GRUMPY BIKERS LLC,LYNETTEOWENS928@GMAIL.COM,580-272-3962,"SULPHUR,MURRAY,73086 OK",SULPHUR,OK,,DAAA-VKSX-CIYP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9591,ABLISS BUD LLC,ABLISSBUD@GMAIL.COM,918-360-8237,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-CMEC-439J,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9592,AGAPE FARM LLC,MARLAHARP@YAHOO.COM,918-772-0062,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-N1TJ-ZXMX,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9593,"BIG COUNTRY GREENS DISPENSARY, LLC",KARI_WILKERSON@YAHOO.COM,918-822-3696,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-VKB0-IWOU,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9594,DENALI DISPENSARY LLC,420DENALI918@GMAIL.COM,918-361-4893,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-0H0I-COFP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9595,ELEVATED APOTHIC LLC,ELEVATEDAPOTHIC@GMAIL.COM,903-277-8632,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-EKXA-W2IN,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9596,"FAMILY BUDS, LLC",FAMILYBUDSLLC@GMAIL.COM,918-772-5072,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-NKDZ-A2RQ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9597,"GNH ENTERPRISES, LLC",DANI@GRUNTANDHIPPIE.COM,918-913-5092,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,WWW.GRUNTANDHIPPIE.COM,DAAA-LA5N-INLW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9598,"HILL TOP CANNABIS, LLC",LOYDCOFFIA@YAHOO.COM,559-334-5274,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA- EJ 2A-YLM E,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9599,"LIMITLIS VENTURES, LLC",JOESCHAEFER1979.JS@GMAIL.COM,813-408-1431,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-4KIK-YIIR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9600,"MKL INDUSTRIES, LLC",REDDEVILCLUB77@GMAIL.COM,561-889-8390,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA- N1U2-U6VV,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9601,"NECTAR, LLC",CHANCE@NECTAROK.COM,918-916-2213,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,WWW.NECTAROK.COM,DAAA-E1AC-RGM9,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9602,"PHILLIPS FAMILY TREE, LLC",JUSTINPHILLIPS32@GMAIL.COM,918-931-6314,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-63YM-HPHR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9603,"PRIME TIME BUDS, LLC",CADEMATTHEWS05@YAHOO.COM,479-650-6586,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-4JOU-I4ZA,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9604,REDMEN LLC,REDMENDISPENSARY@GMAIL.COM,918-316-7537,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-7VUX-SLWK,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9605,RIVERLAND VENTURES LLC,ERICAJO.DEMPSEY@GMAIL.COM,479-220-1215,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-EY71-U1ZO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9606,SIX TWO STATE LLC,SIXTWOSTATELLC@GMAIL.COM,918-616-0515,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-N1WO-TUZI,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9607,"STONEY'S JOINT, LLC",FFERRELLJR@YAHOO.COM,918-822-3282,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-9CMS-RSSL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9608,SUPREME GREEN EXPRESS LLC,ALVAREZRICHENTERPRISES@GMAIL.COM,918-708-5357,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-AVXB-UTPD,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9609,THE YELLOW HOUSE DISPENSARY,GRANT420@AOL.COM,918-457-9290,"TAHLEQUAH,CHEROKEE,74464 OK",TAHLEQUAH,OK,,DAAA-PFIH-VXLL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9610,CANNA-BLISS LLC,JENAMCDONALD9@GMAIL.COM,918-413-7006,"TALIHINA,LE FLORE,74571 OK",TALIHINA,OK,,DAAA-4KJK-HV5B,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9611,VIVA SATIVA LLP,TLNEVILLS@GMAIL.COM,918-413-4135,"TALIHINA,LE FLORE,74571 OK",TALIHINA,OK,,DAAA-NKXZ-IZZ0,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9612,LOCAL LEAF RX LLC,JELOGAN84@GMAIL.COM,214-684-2040,"TECUMSEH,POTTAWATOMIE,74873 OK",TECUMSEH,OK,,DAAA-4J UM-5PD9,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9613,MOONROCK EDDIE'S LLC,MOONROCKEDDIES420@GMAIL.COM,405-481-9417,"TECUMSEH,POTTAWATOMIE,74873 OK",TECUMSEH,OK,,DAAA-QV0Y-P9ZK,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9614,"DANK VAULT, LLC",MIYAMCKIM@DANK-VAULT.COM,918-857-0488,"TERLTON,PAWNEE,74081 OK",TERLTON,OK,WWW.DANK-VAULT.COM,DAAA-X19R-M1ZB,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9615,PLANT PONX CO.,PLANTPONX@GMAIL.COM,806-690-8696,"TEXHOMA,TEXAS,73949 OK",TEXHOMA,OK,,DAAA-KYC0-INZN,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9616,DOWN HOME CANNABIS LLC,DOWN_HOME@YAHOO.COM,580-220-8407,"THACKERVILLE,LOVE,73459 OK",THACKERVILLE,OK,,DAAA-4Y4F- M4WU,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9617,LEFT-HANDED PARTNERS LLC,RON@URBANDEVNV.COM,850-259-9313,"THACKERVILLE,LOVE,73459 OK",THACKERVILLE,OK,WWW.URBANDEVNV.COM,DAAA-AJX5-SYEJ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9618,MED SHACK BY FLOWER THERAPY LLC,MYMEDSHACK@GMAIL.COM,405-458-0885,"THACKERVILLE,LOVE,73459 OK",THACKERVILLE,OK,,DAAA-NKSM-R3QP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9619,TAYLOR'D INVESTMENTS LLC,TORITAYLOR0409@GMAIL.COM,580-920-5016,"THACKERVILLE,LOVE,73459 OK",THACKERVILLE,OK,,DAAA-EJ4Q-WLDP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9620,GREEN LIGHT DISTRICT CANNABIS SUPPLY LLC,TERREFARROW@YAHOO.COM,580-713-9016,"THE VILLAGE,OKLAHOMA,73120 OK",THE VILLAGE,OK,,DAAA-4JTU-VML1,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9621,JJLARNER LLC,LEESA308@YAHOO.COM,405-252-7499,"THE VILLAGE,OKLAHOMA,73120 OK",THE VILLAGE,OK,,DAAA-VKJJ-QVF8,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9622,CJ'S DISPENSARY LLC,CJSDISPENSARY@GMAIL.COM,580-371-5794,"TISHOMINGO,JOHNSTON,73460 OK",TISHOMINGO,OK,,DAAA-E1CJ-WZBW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9623,"TEXOMA HERB CO., LLC",DEBBIE@THC-TEXOMA.COM,903-821-3650,"TISHOMINGO,JOHNSTON,73460 OK",TISHOMINGO,OK,WWW.THC-TEXOMA.COM,DAAA-4N9I-CS8D,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9624,"THE REEFERS, LLC.",JOHN@THEREEFERLIFE.COM,580-371-1801,"TISHOMINGO,JOHNSTON,73460 OK",TISHOMINGO,OK,WWW.THEREEFERLIFE.COM,DAAA-QMMK- C6QL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9625,XTREME GREENZ LLC,XGREENZ420@GMAIL.COM,580-768-4479,"TISHOMINGO,JOHNSTON,73460 OK",TISHOMINGO,OK,,DAAA-4YXS-W1AL,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9626,"CHANGLE, LLC",DIHOW.OK@GMAIL.COM,908-787-6815,"TONKAWA,KAY,74653 OK",TONKAWA,OK,,DAAA-JRF0-ZJDX,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9627,HAPPY SMILES LLC,JW.ENTERPRISES.OKLA@GMAIL.COM,908-787-6815,"TONKAWA,KAY,74653 OK",TONKAWA,OK,,DAAA-H2PN-LAUC,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9628,LIL' RED'S BUD BAR LLC,DONNA.PRICE926@GMAIL.COM,580-823-2159,"TONKAWA,KAY,74653 OK",TONKAWA,OK,,DAAA-91OR-TTWE,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9629,PACKDADDY'S LLC,DXXPSTATEDISPO@GMAIL.COM,918-877-8961,"TONKAWA,KAY,74653 OK",TONKAWA,OK,,DAAA-K04X-KTLM,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9630,"TONKAWA INVESTMENT GROUP, LLC",KMIKHAL@GMAIL.COM,410-603-5088,"TONKAWA,KAY,74653 OK",TONKAWA,OK,,DAAA-EB2V-NYGO,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9631,TONKAWA MEDICAL DISPENSARY LLC,TONKAWAMEDICAL@GMAIL.COM,281-830-1520,"TONKAWA,KAY,74653 OK",TONKAWA,OK,,DAAA-VJL2-HN3E,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9632,BLACK RAIN LLC,KATIE.MABREY@GMAIL.COM,918-704-5459,"TULSA,TULSA,74103 OK",TULSA,OK,,DAAA-4KFV-E5VR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9633,"ENDO, INC.",NRLACS14@GMAIL.COM,918-896-2650,"TULSA,TULSA,74103 OK",TULSA,OK,,DAAA-EYYH-IVKV,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9634,EUFLORIA GYPSY LLC,ERIC@EUFLORIAMEDS.COM,918-504-6439,"TULSA,TULSA,74103 OK",TULSA,OK,WWW.EUFLORIAMEDS.COM,DAAA-4J22-ZRDX,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9635,"THE GREEN SCENE DISPENSARY, INC.",DIAMOND_DAMPF@YAHOO.COM,918-519-2098,"TULSA,TULSA,74103 OK",TULSA,OK,,DAAA-VYUU- SMMR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9636,"KEISHA'S CANDY SHOP CANNABIS COMPANY, LLC",ASHLEYTDARLING7@GMAIL.COM,918-219-7728,"TULSA,TULSA,74104 OK",TULSA,OK,,DAAA-KCTH-SRHF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9637,"KOOCHIE'S FLOWERS, LLC",YOLANDA.BUNCH@YAHOO.COM,404-488-6258,"TULSA,TULSA,74104 OK",TULSA,OK,,DAAA-I2VK-IET4,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9638,LOCAL RELEAF LLC,LOCALRELEAF@GMAIL.COM,918-625-6229,"TULSA,TULSA,74104 OK",TULSA,OK,,DAAA-NY1T-VMPF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9639,MJ'S APOTHECARIES LLC,MJCARRCO@GMAIL.COM,918-639-2867,"TULSA,TULSA,74104 OK",TULSA,OK,,DAAA-EKSC-ZICV,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9640,NATIVE NUGS,TONY.WHEELER1@VERIZON.NET,972-523-5014,"TULSA,TULSA,74104 OK",TULSA,OK,WWW.VERIZON.NET,DAAA-VKRK-LLN D,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9641,NATURE'S REMEDY,JEREMY.ENNO@YAHOO.COM,918-902-3691,"TULSA,TULSA,74104 OK",TULSA,OK,,DAAA-NJEB-4LKW,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9642,"TALLGRASS DISPENSARY, LLC",JP@TULSABACKCARE.COM,918-606-9091,"TULSA,TULSA,74104 OK",TULSA,OK,WWW.TULSABACKCARE.COM,DAAA-NKKB- AQSM,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9643,EFFUSION-HALL OF FLOWERS C-CORPORATION,ELTON.FERNS78@GMAIL.COM,214-784-5528,"TULSA,TULSA,74105 OK",TULSA,OK,,DAAA-I1JK-AJFD,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9644,"KUSH DISPENSARY, LLC",KUSHTULSA@GMAIL.COM,918-742-5874,"TULSA,TULSA,74105 OK",TULSA,OK,,DAAA-41CF-9PHM,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9645,"TERPS DISPENSARY OK, LLC",SHANE.F.FINN@GMAIL.COM,703-380-2312,"TULSA,TULSA,74105 OK",TULSA,OK,,DAAA-DZ53-0MKA,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9646,"KING K COLLECTIVES, LLC",GNYAN62@GMAIL.COM,424-653-7153,"TULSA,OKLAHOMA,74106 OK",TULSA,OK,,DAAA-4YVI-QMCU,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9647,TERP TOWN DISPENSARY LLC,BRANDIEW07@GMAIL.COM,918-991-3526,"TULSA,TULSA,74106 OK",TULSA,OK,,DAAA-5MOC- 6QSV,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9648,THE GOLDEN CIRCLE MEDICAL DISPENSARY INC.,GOLDENCIRCLEDISPENSARY@GMAIL.COM,918-764-0308,"TULSA,TULSA,74106 OK",TULSA,OK,,DAAA-KSW2- 3QTM,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9649,"THE GREEN ROOM, LLC",IAMNEKOWILLIAMS@GAMIL.COM,918-982-7341,"TULSA,TULSA,74106 OK",TULSA,OK,WWW.GAMIL.COM,DAAA-4Y6A-7TKH,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9650,THE GREENWOOD CURE INC,XIAXIA23@YAHOO.COM,918-576-9655,"TULSA,TULSA,74106 OK",TULSA,OK,,DAAA-4YD1-QVUT,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9651,"THE MOTHER LAND, INC",THEMOTHERLANDTULSA@GMAIL.COM,404-337-9745,"TULSA,TULSA,74106 OK",TULSA,OK,,DAAA-4KQH-VZAN,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9652,TING DISPENSARY INDUSTRIES LLC,DOMINIKTING@GMAIL.COM,918-948-0283,"TULSA,TULSA,74106 OK",TULSA,OK,,DAAA-VKRZ-W8RZ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9653,HOMEGROWN DISPENSARIES LLC,BAIDEKAI@OUTLOOK.COM,918-894-1636,"TULSA,TULSA,74107 OK",TULSA,OK,,DAAA-NNGA- WUAF,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9654,MR GREEN PLUS INC,MRGREENCROSSINC@GMAIL.COM,918-508-0687,"TULSA,TULSA,74107 OK",TULSA,OK,,DAAA-4YSJ-BE48,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9655,SHAFFA INC,CLPANDEY10@GMAIL.COM,720-220-2967,"TULSA,TULSA,74107 OK",TULSA,OK,,DAAA-41YH-JKHI,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9656,"FIGHTING FLOWER, LLC",BILL.T2@YAHOO.COM,918-991-1561,"TULSA,TULSA,74108 OK",TULSA,OK,,DAAA-4KQB-OBRJ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9657,"PREME CANNABIS COMPANY, LLC",KATINAWALKERMIMS@GMAIL.COM,918-892-0606,"TULSA,TULSA,74108 OK",TULSA,OK,,DAAA-4JB6-1X4N,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9658,"GOOD GREENS DISPENSARY, INC",KREDRICKS@GMAIL.COM,281-220-7771,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-VK9T-S K8L,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9659,GRASS-HOPPER DISPENSARIES LLC,DAVID.WEAVER@COX.NET,918-289-1053,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-NKNN-B7DR,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9660,L'S EXQUISITE SHE SHED DISPENSARY L.L.C.,LSSHESHED@GMAIL.COM,918-403-8630,"TULSA,OKLAHOMA,74110 OK",TULSA,OK,,DAAA-X2VH-M8DP,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9661,MARY JANE'S TREEHOUSE,MARYJANESTREEHOUSE@GMAIL.COM,918-289-0612,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-NYIJ-NBUV,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9662,ROYALTY BUDS MEDICAL MARIJUANA DISPENSARY,ASHLEEREAMY@GMAIL.COM,918-902-0458,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-EK46-3E90,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9663,SEVEN STAR DISTRIBUTORS LLC,KAMRANPARVEZ@HOTMAIL.COM,918-938-1055,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-EY6E-AWQY,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9664,"SIMPLY TOKE, LLC",PARASC26@GMAIL.COM,516-643-4004,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-ZECL-1XWX,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
9665,"STOCKHAM HOLDINGS, INC.",JACOBSTOCKHAM@YAHOO.COM,918-504-6866,"TULSA,TULSA,74110 OK",TULSA,OK,,DAAA-NYW0- 8CKQ,https://oklahoma.gov/content/dam/ok/en/omma/docs/business-lists/omma_growers_list.pdf
